TAG,shipname,definition,hull,version_name,pride_of_the_fleet,location,task_force_name,naval_base,fleet_name
ITA,Daino,frigate,ship_hull_frigate_1,Gabbiano [Antilope] Class,,6891,5ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Cervo,frigate,ship_hull_frigate_1,Gabbiano [Antilope] Class,,6891,5ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Renna,frigate,ship_hull_frigate_1,Gabbiano [Antilope] Class,,6891,5ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Generale Marcello Prestinari,destroyer,ship_hull_light_0_old,Generale Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Daniele Manin,destroyer,ship_hull_light_0,Nazario Sauro Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Francesco Nullo,destroyer,ship_hull_light_0,Nazario Sauro Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Pegaso,destroyer,ship_hull_light_1,Orsa Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Procione,destroyer,ship_hull_light_1,Orsa Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Orione,destroyer,ship_hull_light_1,Orsa Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Orsa,destroyer,ship_hull_light_1,Orsa Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Farfalla,frigate,ship_hull_frigate_1,Gabbiano [Ape] Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Libellula,frigate,ship_hull_frigate_1,Gabbiano [Ape] Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Lucciola,frigate,ship_hull_frigate_1,Gabbiano [Ape] Class,,3924,6ª Squadriglia Fregate,11837,Forze da Pattugliamento per la Sorveglianza e la Difesa Costiera
ITA,Attilio Regolo,light_cruiser,ship_hull_cruiser_3,Capitani Romani Class,,4159,3ª Squadriglia incrociatore,4159,Forze Contromisure Mine
ITA,Scipione Africano,light_cruiser,ship_hull_cruiser_3,Capitani Romani Class,,4159,3ª Squadriglia incrociatore,4159,Forze Contromisure Mine
ITA,Giulio Germanico,light_cruiser,ship_hull_cruiser_3,Capitani Romani Class,,4159,3ª Squadriglia incrociatore,4159,Forze Contromisure Mine
ITA,Pompeo Magno,light_cruiser,ship_hull_cruiser_3,Capitani Romani Class,,4159,3ª Squadriglia incrociatore,4159,Forze Contromisure Mine
ITA,Caio Mario,light_cruiser,ship_hull_cruiser_3,Capitani Romani Class,,4159,3ª Squadriglia incrociatore,4159,Forze Contromisure Mine
ITA,Luigi di Savoia Duca degli Abruzzi,light_cruiser,ship_hull_cruiser_3,Luigi di Savoia Duca degli Abruzzi Class,,4159,3ª Squadriglia incrociatore,4159,Forze Contromisure Mine
ITA,Giuseppe Garibaldi,light_cruiser,ship_hull_cruiser_3,Luigi di Savoia Duca degli Abruzzi Class,,4159,3ª Squadriglia incrociatore,4159,Forze Contromisure Mine
ITA,Emanuele Filiberto Duca d'Aosta,light_cruiser,ship_hull_cruiser_2,Emanuele Filiberto Duca d'Aosta Class,,4159,4ª Squadriglia incrociatore,4159,Forze Contromisure Mine
ITA,Eugenio di Savoia,light_cruiser,ship_hull_cruiser_2,Emanuele Filiberto Duca d'Aosta Class,,4159,4ª Squadriglia incrociatore,4159,Forze Contromisure Mine
ITA,Camicia Nera,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Alpino,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Bersagliere,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Geniere,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Artigliere,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Granatiere,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Ascari,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Lanciere,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Aviere,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Corazziere,destroyer,ship_hull_light_2,Camicia Nera Class,,4159,1ª Squadriglia dragamine,4159,Forze Contromisure Mine
ITA,Attinio,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Azoto,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Bromo,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Carbonio,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Elio,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Molibdeno,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Osimo,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Ossigeno,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Plutonio,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Radio,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Selenio,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Tungsteno,submarine,ship_hull_submarine_3,Attinio Class,,4159,1ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Bario,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Alluminio,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Amianto,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Antimonio,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Cadmio,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Cromo,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Ferro,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Fosforo,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Iridio,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Litio,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Magnesio,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Manganese,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Mercurio,submarine,ship_hull_submarine_2,Bario Class,,4159,2ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Oro,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Ottone,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Piombo,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Potassio,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Rame,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Rutenio,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Silicio,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Vanadio,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Sodio,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Zinco,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Zolfo,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ITA,Spigola,submarine,ship_hull_submarine_2,Bario Class,,4159,3ª Squadriglia sottomarino,11837,Forze Subacquee
ALF,USS Bennington,carrier,ship_hull_carrier_3,Lexington Class,,4180,Task Group 77.1,4180,Task Force 77
ALF,USS Intrepid,carrier,ship_hull_carrier_3,Essex Class,,4180,Task Group 77.1,4180,Task Force 77
ALF,USS Randolph,carrier,ship_hull_carrier_3,Essex Class,,4180,Task Group 77.1,4180,Task Force 77
ALF,USS Shangri-la,carrier,ship_hull_carrier_3,Shangri-la Class,,4180,Task Group 77.1,4180,Task Force 77
ALF,USS Baltimore,carrier,ship_hull_carrier_conversion_ca_2,Baltimore Class,,4180,Task Group 77.1,4180,Task Force 77
ALF,USS Brooklyn,carrier,ship_hull_carrier_conversion_ca_2,Baltimore Class,,4180,Task Group 77.1,4180,Task Force 77
ALF,USS Missouri,battleship,ship_hull_heavy_3,Iowa Class,,4180,Task Group 77.2,4180,Task Force 77
ALF,USS Wisconsin,battleship,ship_hull_heavy_3,Iowa Class,,4180,Task Group 77.2,4180,Task Force 77
ALF,USS Iowa,battleship,ship_hull_super_heavy_1,Iowa Class,,4180,Task Group 77.2,4180,Task Force 77
ALF,USS New Jersey,battleship,ship_hull_super_heavy_1,Iowa Class,yes,4180,Task Group 77.2,4180,Task Force 77
ALF,USS Indiana,battleship,ship_hull_super_heavy_1,Iowa Class,,4180,Task Group 77.2,4180,Task Force 77
ALF,USS Charleston Harbor,heavy_cruiser,ship_hull_CB,Charleston Harbor Class,,4180,Task Group 77.3,4180,Task Force 77
ALF,USS Cherbourg,heavy_cruiser,ship_hull_CB,Charleston Harbor Class,,4180,Task Group 77.3,4180,Task Force 77
ALF,USS Des Moines,heavy_cruiser,ship_hull_cruiser_3,Des Moines Class,,4180,Task Group 77.4,4180,Task Force 77
ALF,USS Salem,heavy_cruiser,ship_hull_cruiser_3,Des Moines Class,,4180,Task Group 77.4,4180,Task Force 77
ALF,USS Chester,heavy_cruiser,ship_hull_cruiser_3,Des Moines Class,,4180,Task Group 77.4,4180,Task Force 77
ALF,USS Pensacola,heavy_cruiser,ship_hull_cruiser_3,Des Moines Class,,4180,Task Group 77.4,4180,Task Force 77
ALF,USS Fall River,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,4180,Task Group 77.4,4180,Task Force 77
ALF,USS Macon,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,4180,Task Group 77.4,4180,Task Force 77
ALF,USS Los Angeles,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,4180,Task Group 77.4,4180,Task Force 77
ALF,USS Fargo,light_cruiser,ship_hull_cruiser_2,Fargo Class,,4180,Task Group 77.4,4180,Task Force 77
ALF,USS Huntington,light_cruiser,ship_hull_cruiser_2,Fargo Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Newark,light_cruiser,ship_hull_cruiser_2,Fargo Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS New Heaven,light_cruiser,ship_hull_cruiser_2,Fargo Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Vincennes,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Pasadena,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Biloxi,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Portsmouth,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Atlanta,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Worcester,light_cruiser,ship_hull_cruiser_3,Worcester Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Roanoke,light_cruiser,ship_hull_cruiser_3,Worcester Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Allen M.Sumner,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Moale,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS English,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Charles S. Sperry,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Lloyd Thomas,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Keppler,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Lansdale,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Seymour D. Owens,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.5,4180,Task Force 77
ALF,USS Flimt,light_cruiser,ship_hull_cruiser_2,Atlanta Class,,4180,Task Group 77.6,4180,Task Force 77
ALF,USS Juneau,light_cruiser,ship_hull_cruiser_2,Atlanta Class,,4180,Task Group 77.6,4180,Task Force 77
ALF,USS Epperson,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.6,4180,Task Force 77
ALF,USS USStle,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.6,4180,Task Force 77
ALF,USS Woodrow R. Tompson,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.6,4180,Task Force 77
ALF,USS Haynsworth,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.6,4180,Task Force 77
ALF,USS Hunk,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.6,4180,Task Force 77
ALF,USS Nicholas,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.6,4180,Task Force 77
ALF,USS Conway,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.6,4180,Task Force 77
ALF,USS Spokane,light_cruiser,ship_hull_cruiser_2,Atlanta Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS Fresno,light_cruiser,ship_hull_cruiser_2,Atlanta Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS Bryant,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS Cotten,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS Dortch,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS Gatling,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS McKean,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS Henderson,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS Abner Read,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS Rowan,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,4180,Task Group 77.7,4180,Task Force 77
ALF,USS Omaha,light_cruiser,ship_hull_cruiser_3,Worcester Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS Milwaukee,light_cruiser,ship_hull_cruiser_3,Worcester Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS De Haven,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS Bache,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS Beale,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS Guest,destroyer,ship_hull_light_3,Fletcher Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS Ault,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS Waldron,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS McCord,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS Hyman,destroyer,ship_hull_light_3,Allen M.Sumner Class,,4180,Task Group 77.8,4180,Task Force 77
ALF,USS Lexington,carrier,ship_hull_carrier_3,Lexington Class,yes,1562,Task Group 29.1,1562,Task Force 29
ALF,USS Bon Homme Richard,carrier,ship_hull_carrier_3,Lexington Class,yes,1562,Task Group 29.1,1562,Task Force 29
ALF,USS Bunker Hill,carrier,ship_hull_carrier_3,Essex Class,,1562,Task Group 29.1,1562,Task Force 29
ALF,USS Wasp,carrier,ship_hull_carrier_3,Essex Class,,1562,Task Group 29.1,1562,Task Force 29
ALF,USS Truk,carrier,ship_hull_carrier_conversion_ca_2,Baltimore Class,,1562,Task Group 29.1,1562,Task Force 29
ALF,USS Wright,carrier,ship_hull_carrier_conversion_ca_2,Baltimore Class,,1562,Task Group 29.1,1562,Task Force 29
ALF,USS St.Louis,carrier,ship_hull_carrier_conversion_ca_2,Baltimore Class,,1562,Task Group 29.1,1562,Task Force 29
ALF,USS Augusta,carrier,ship_hull_carrier_conversion_ca_2,Baltimore Class,,1562,Task Group 29.1,1562,Task Force 29
ALF,USS Montana,battleship,ship_hull_super_heavy_1,Montana Class,,1562,Task Group 29.2,1562,Task Force 29
ALF,USS Ohio,battleship,ship_hull_super_heavy_1,Montana Class,,1562,Task Group 29.2,1562,Task Force 29
ALF,USS Alaska,heavy_cruiser,ship_hull_CB,Alaska Class,,1562,Task Group 29.2,1562,Task Force 29
ALF,USS Guam,heavy_cruiser,ship_hull_CB,Alaska Class,,1562,Task Group 29.2,1562,Task Force 29
ALF,USS Pittsburgh,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,1562,Task Group 29.3,1562,Task Force 29
ALF,USS Helena,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,1562,Task Group 29.3,1562,Task Force 29
ALF,USS Dallas,heavy_cruiser,ship_hull_cruiser_3,Des Moines Class,,1562,Task Group 29.3,1562,Task Force 29
ALF,USS Newport News,heavy_cruiser,ship_hull_cruiser_3,Des Moines Class,,1562,Task Group 29.3,1562,Task Force 29
ALF,USS Cleveland,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,1562,Task Group 29.3,1562,Task Force 29
ALF,USS Montpelier,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,1562,Task Group 29.3,1562,Task Force 29
ALF,USS Santa Fe,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,1562,Task Group 29.3,1562,Task Force 29
ALF,USS Tallahassee,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,1562,Task Group 29.3,1562,Task Force 29
ALF,USS Amsterdam,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,1562,Task Group 29.3,1562,Task Force 29
ALF,USS Vallejo,light_cruiser,ship_hull_cruiser_3,Worcester Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Gary,light_cruiser,ship_hull_cruiser_3,Worcester Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Carpenter,destroyer,ship_hull_light_3,Gearing Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Robert A. Owens,destroyer,ship_hull_light_3,Gearing Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Richard B. Anderson,destroyer,ship_hull_light_3,Gearing Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS James E.Keys,destroyer,ship_hull_light_3,Gearing Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Hollister,destroyer,ship_hull_light_3,Gearing Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Eversole,destroyer,ship_hull_light_3,Gearing Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Shelton,destroyer,ship_hull_light_3,Gearing Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Philadelphia,light_cruiser,ship_hull_cruiser_3,Worcester Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Nashville,light_cruiser,ship_hull_cruiser_3,Worcester Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Theodore E. Chandler,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Hamner,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Frank knox,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Fletcher,destroyer,ship_hull_light_3,Fletcher Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Radford,destroyer,ship_hull_light_3,Fletcher Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Jenkins,destroyer,ship_hull_light_3,Fletcher Class,,1562,Task Group 29.4,1562,Task Force 29
ALF,USS Honolulu,light_cruiser,ship_hull_cruiser_3,Worcester Class,,1562,Task Group 29.5,1562,Task Force 29
ALF,USS Smalley,destroyer,ship_hull_light_3,Fletcher Class,,1562,Task Group 29.5,1562,Task Force 29
ALF,USS Wattts,destroyer,ship_hull_light_3,Fletcher Class,,1562,Task Group 29.5,1562,Task Force 29
ALF,USS Erben,destroyer,ship_hull_light_3,Fletcher Class,,1562,Task Group 29.5,1562,Task Force 29
ALF,USS Isherwood,destroyer,ship_hull_light_3,Fletcher Class,,1562,Task Group 29.5,1562,Task Force 29
ALF,USS Gurke,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,1562,Task Group 29.5,1562,Task Force 29
ALF,USS Mannert L. Abele,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1562,Task Group 29.5,1562,Task Force 29
ALF,USS Raleigh,light_cruiser,ship_hull_cruiser_3,Worcester Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS Concord,light_cruiser,ship_hull_cruiser_3,Worcester Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS Wallace L. Lind,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS Compton,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS Barton,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS Laffey,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS Yarnall,destroyer,ship_hull_light_3,Fletcher Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS Johnston,destroyer,ship_hull_light_3,Fletcher Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS Southerland,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS William C. Lowe,destroyer,ship_hull_light_3,Theodore E. Chandler Class,,1562,Task Group 29.6,1562,Task Force 29
ALF,USS Northampton,heavy_cruiser,ship_hull_cruiser_1,Northampton Class,,7315,Task Group 15.2,7315,Task Force 15
ALF,USS Houston,heavy_cruiser,ship_hull_cruiser_1,Northampton Class,,7315,Task Group 15.2,7315,Task Force 15
ALF,USS Hale,destroyer,ship_hull_light_3,Fletcher Class,,7315,Task Group 15.2,7315,Task Force 15
ALF,USS Albert W. Grant,destroyer,ship_hull_light_3,Fletcher Class,,7315,Task Group 15.2,7315,Task Force 15
ALF,USS Cogswell,destroyer,ship_hull_light_3,Fletcher Class,,7315,Task Group 15.2,7315,Task Force 15
ALF,USS Ingersoll,destroyer,ship_hull_light_3,Fletcher Class,,7315,Task Group 15.2,7315,Task Force 15
ALF,USS Porpoise,submarine,ship_hull_submarine_3,Porpoise Class,,9814,Task Group 1.1,9814,Task Force 1
ALF,USS Pike,submarine,ship_hull_submarine_3,Porpoise Class,,9814,Task Group 1.1,9814,Task Force 1
ALF,USS Quillback,submarine,ship_hull_submarine_3,Tench Class,,9814,Task Group 1.1,9814,Task Force 1
ALF,USS Turbot,submarine,ship_hull_submarine_3,Tench Class,,9814,Task Group 1.1,9814,Task Force 1
ALF,USS Tambour,submarine,ship_hull_submarine_3,Tambor Class,,9814,Task Group 1.2,9814,Task Force 1
ALF,USS Tautog,submarine,ship_hull_submarine_3,Tambor Class,,9814,Task Group 1.2,9814,Task Force 1
ALF,USS Triton,submarine,ship_hull_submarine_3,Tambor Class,,9814,Task Group 1.2,9814,Task Force 1
ALF,USS Grenadier,submarine,ship_hull_submarine_3,Tambor Class,,9814,Task Group 1.2,9814,Task Force 1
ALF,USS Gudgeon,submarine,ship_hull_submarine_3,Tambor Class,,9814,Task Group 1.2,9814,Task Force 1
ALF,USS Gato,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 14.1,9671,Task Force 14
ALF,USS Greenling,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 14.1,9671,Task Force 14
ALF,USS Grouper,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 14.1,9671,Task Force 14
ALF,USS Growler,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 14.1,9671,Task Force 14
ALF,USS Albacore,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 14.2,9671,Task Force 14
ALF,USS Amberjack,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 14.2,9671,Task Force 14
ALF,USS Bluefish,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 14.2,9671,Task Force 14
ALF,USS Bonefish,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 14.2,9671,Task Force 14
ALF,USS Tench,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Thornback,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Tigrone,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
