Section,version_name,type,name_group,parent_version,design_team,obsolete,icon,# ship_mtg_armor_upgrade,# submarine_mtg_engine_upgrade,ship_ASW_upgrade,ship_anti_air_upgrade,ship_mtg_armor_sub_upgrade,ship_mtg_armor_upgrade,ship_mtg_carrier_engine_upgrade,ship_mtg_deck_space_upgrade,ship_mtg_engine_upgrade,ship_mtg_hevy_engine_upgrade,ship_mtg_light_engine_upgrade,ship_mtg_mid_engine_upgrade,ship_mtg_naval_range_upgrade,ship_mtg_sp_hevy_engine_upgrade,submarine_mtg_engine_upgrade,# fixed_ship_armor_slot,# fixed_ship_deck_slot_2,# front_1_custom_slot,# front_2_custom_slot,# mid_3_custom_slot,# rear_2_custom_slot,fixed_ship_anti_air_slot,fixed_ship_armor_slot,fixed_ship_battery_slot,fixed_ship_deck_slot_1,fixed_ship_deck_slot_2,fixed_ship_deck_slot_3,fixed_ship_engine_slot,fixed_ship_fire_control_system_slot,fixed_ship_missile_slot,fixed_ship_radar_slot,fixed_ship_secondaries_slot,fixed_ship_sonar_slot,fixed_ship_sub_snorkel_slot,fixed_ship_torpedo_depth_charge_slot,fixed_ship_torpedo_slot,front_1_custom_slot,front_2_custom_slot,mid_1_custom_slot,mid_2_custom_slot,mid_3_custom_slot,rear_1_custom_slot,rear_2_custom_slot
Italy_navy,Luigi Settembrini Class,ship_hull_submarine_2,ITA_HISTORICAL_SS,1,,yes,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,sub_engine_3,,,ship_radar_1,,ship_sonar_1,ship_sub_snorkel_1,,ship_torpedo_sub_1,ship_ENG_light_battery_2,,ship_anti_air_1,,,ship_torpedo_sub_1,
Italy_navy,Pietro Micca Class,ship_hull_submarine_2,ITA_HISTORICAL_SS,1,,yes,,,,,,,2,,,,,,,2,,3,,,,,,,,,,,,,sub_engine_3,,,ship_radar_1,,ship_sonar_1,ship_sub_snorkel_1,,ship_torpedo_sub_1,ship_ENG_light_battery_2,,ship_mine_layer_sub_2,,,ship_mine_layer_sub_2,
Italy_navy,Argonauta Class,ship_hull_miget_sub,ITA_HISTORICAL_SS,,,yes,,,,,,,4,,,,,,,4,,3,,,,,,,ship_ENG_light_battery_2,,,,,,sub_engine_3,,,,,,,,ship_torpedo_sub_2,ship_extra_fuel_tank,,ship_anti_air_1,,,,
Italy_navy,Ettore Fieramosca Class,ship_hull_cruiser_submarine,ITA_HISTORICAL_SS,,,yes,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,sub_engine_4,,,ship_radar_3,,ship_sonar_4,,,ship_torpedo_sub_2,ship_airplane_launcher_1,,ship_anti_air_1,,,ship_extra_fuel_tank_3,
Italy_navy,Pietro Calvi Class,ship_hull_cruiser_submarine,ITA_HISTORICAL_SS,,,yes,,,,,,,2,,,,,,,6,,3,,,,,,,,,,,,,sub_engine_4,,,ship_radar_3,,ship_sonar_4,,,ship_torpedo_sub_2,ship_airplane_launcher_1,,ship_anti_air_1,,,ship_torpedo_sub_2,
Italy_navy,Caio Duilio Class,ship_hull_dreadnought,ITA_HISTORICAL_BC,,,yes,,,,,,,2,,,,5,,,3,,,,,,,,,ship_old_anti_air_4Ax8,sm_armor_3,ship_ITA_oldest_heavy_battery_2,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_3,dp_ITA_light_batteryx4,,,,,ship_ITA_oldest_heavy_battery_1,,ship_FRA_light_medium_battery,ship_ITA_oldest_heavy_battery_1,,ship_ITA_oldest_heavy_battery_2,
Italy_navy,Vittorio Veneto Class,ship_hull_heavy_0,ITA_HISTORICAL_BB,,,,,,,,,,5,,,,7,,,5,,,,,,,,,ship_old_anti_air_4Ax8,sm_armor_3,ship_ITA_heavy_battery,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_2,dp_ITA_light_batteryx4,,,,,ship_ITA_heavy_battery,,ship_light_medium_battery_1,ship_airplane_launcher_1,dp_ITA_light_batteryx4,ship_ITA_heavy_battery,
Italy_navy,Italia Class,ship_hull_heavy_1,ITA_HISTORICAL_BB,,,,,,,,,,3,,,,7,,,5,,,,,,,,,ship_dp_Bofors_battery_3x8,sm_armor_2,ship_heavy_battery_1,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_2,ship_airplane_launcher_2,,,,,ship_heavy_battery_1,,dp_ITA_light_batteryx4,ship_old_anti_air_3x8,dp_ITA_light_batteryx4,ship_heavy_battery_1,
Italy_navy,Valcamonica Class,ship_hull_heavy_2,ITA_HISTORICAL_BB,,,,,,,,,,4,,,,7,,,7,,,,,,,,,ship_dp_Bofors_battery_3x8,sm_armor_2,ship_heavy_battery_1,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_2,ship_airplane_launcher_2,,,,,ship_heavy_battery_1,,dp_ITA_light_batteryx4,ship_heavy_battery_1,dp_ITA_light_batteryx4,ship_heavy_battery_1,
Italy_navy,Leonardo da Vinci Class,ship_hull_super_heavy_1,ITA_HISTORICAL_BB,,,,,,,,,,2,,,,5,,,3,,,,,,,,,ship_dp_Bofors_battery_2x8,sm_armor_3,ship_heavy_battery_2,,,,SM_engine_3,ship_fire_control_system_3,,ship_radar_3,ship_dp_Bofors_battery_2x8,,,,,ship_heavy_battery_2,ship_heavy_battery_2,dp_ITA_light_batteryx4,dp_ITA_light_batteryx4,dp_ITA_light_batteryx4,ship_heavy_battery_2,ship_airplane_launcher_2
Italy_navy,Aquila Class,ship_hull_carrier_conversion_mc,ITA_HISTORICAL_CV,,,,,,,,,,1,5,3,,,,,5,,,,,,,,,dp_ITA_light_battery_3x4,sm_armor_ms_1,,flush_deck,dp_ITA_light_battery_3x4,,SM_engine_3,,,ship_radar_3,dp_ITA_light_battery_3x4,,,,,,,,,,,
Italy_navy,Falco Class,ship_hull_carrier_2,ITA_HISTORICAL_CV,,,,,,,,,,1,4,3,,,,,5,,,,,,,,,dp_ITA_light_battery_3x4,sm_armor_2,,flush_deck,dp_ITA_light_battery_3x4,,SM_engine_2,,,ship_radar_3,ship_dp_Bofors_battery_1x8,,,,,ship_dp_Bofors_battery_1x8,,dp_ITA_light_battery_3x4,dp_ITA_light_battery_3x4,,,
Italy_navy,Sparviero Class,ship_hull_carrier_conversion_tp,ITA_HISTORICAL_CV,,,,,,,,,,1,5,0,,,,,5,,,,,,,,,dp_ITA_light_battery_3x4,sm_armor_ms_1,,flush_deck,,,SM_engine_3,,,ship_radar_3,dp_ITA_light_battery_3x4,,,,,,,,,,,
Italy_navy,Avvoltoio Class,ship_hull_light_carrier_2,ITA_HISTORICAL_CV,,,,,,,,,,5,5,2,,,,,5,,,,,,,,,dp_ITA_light_battery_3x4,sm_armor_0,,flush_deck,dp_ITA_light_battery_3x4,,SM_engine_3,,,ship_radar_3,dp_ITA_light_battery_3x4,,,,,,,,,,,
Italy_navy,Trento Class,ship_hull_cruiser_1,ITA_HISTORICAL_CA,,,yes,,,,,,,1,,,,,,5,5,,,,,,,,,ship_old_anti_air_2x8,sm_armor_2,ship_old_medium_battery_3,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_2,dp_ITA_light_battery_3x4,,,,,ship_old_medium_battery_3,,ship_old_anti_air_2x8,ship_old_medium_battery_3,ship_torpedo_2,ship_old_medium_battery_3,
Italy_navy,Zara Class,ship_hull_cruiser_1,ITA_HISTORICAL_CA,,,yes,,,,,,,1,,,,,,5,5,,,,,,,,,ship_old_anti_air_2,sm_armor_2,ship_old_medium_battery_3,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_2,dp_ITA_light_battery_3x4,,,,,ship_old_medium_battery_3,,ship_old_anti_air_2x8,dp_ITA_light_battery_3x4,ship_torpedo_2,ship_old_medium_battery_3,
Italy_navy,Bolzano Class,ship_hull_cruiser_2,ITA_HISTORICAL_CA,,,,,,,,,,3,,,,,,5,5,,,,,,,,,ship_anti_air_1x8,sm_armor_2,ship_old_medium_battery_3,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,dp_ITA_light_battery_3x4,,,,,ship_old_medium_battery_3,,ship_old_anti_air_2x8,ship_old_medium_battery_3,ship_torpedo_2,ship_old_medium_battery_3,
Italy_navy,Raimondo Montecuccoli Class,ship_hull_cruiser_2,ITA_HISTORICAL_CL,0,,yes,,,,,,,1,,,,,,6,3,,,,,,,,,ship_old_anti_air_4Ax8,sm_armor_0,ship_old_light_medium_battery_3,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,dp_ITA_light_battery_3x4,,,,,ship_old_medium_battery_3,,ship_old_anti_air_2x8,ship_old_light_medium_battery_3,ship_torpedo_2,ship_old_light_medium_battery_3,
Italy_navy,Emanuele Filiberto Duca d'Aosta Class,ship_hull_cruiser_2,ITA_HISTORICAL_CL,0,,yes,,,,,,,2,,,,,,5,2,,,,,,,,,ship_anti_air_1x8,sm_armor_0,ship_old_light_medium_battery_3,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,dp_ITA_light_battery_3x4,,,,,ship_old_medium_battery_3,,ship_old_anti_air_2x8,ship_old_light_medium_battery_3,dp_ITA_light_battery_3x4,ship_old_light_medium_battery_3,
Italy_navy,Luigi di Savoia Duca degli Abruzzi Class,ship_hull_cruiser_3,ITA_HISTORICAL_CL,0,,yes,,,,,,,2,,,,,,6,3,,,,,,,,,ship_anti_air_1x8,sm_armor_0,ship_old_light_medium_battery_3,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,dp_ITA_light_battery_3x4,,,,,ship_old_medium_battery_3,,ship_light_medium_battery_1,ship_light_medium_battery_1,dp_ITA_light_battery_3x4,ship_old_light_medium_battery_3,
Italy_navy,Costanzo Ciano Class,ship_hull_cruiser_3,ITA_HISTORICAL_CL,0,,,,,,,,,3,,,,,,6,3,,,,,,,,,ship_anti_air_1x8,sm_armor_1,ship_old_light_medium_battery_3,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,dp_ITA_light_battery_3x4,,,,,ship_light_medium_battery_1,,ship_anti_air_3x8,ship_light_medium_battery_1,ship_anti_air_3x8,ship_old_light_medium_battery_3,
Italy_navy,Capitani Romani Class,ship_hull_cruiser_3,ITA_HISTORICAL_CL,,,,,,,,,,4,,,,,,8,4,,,,,,,,,ship_anti_air_1x8,sm_armor_1,ship_FRA_light_medium_battery,,,,SM_engine_4,ship_fire_control_system_3,,ship_radar_3,dp_ITA_light_battery_3x4,,,,,ship_FRA_light_medium_battery,,ship_FRA_light_medium_battery,ship_FRA_light_medium_battery,ship_anti_air_3x8,ship_FRA_light_medium_battery,
Italy_navy,Generale Class,ship_hull_light_0_old,ITA_HISTORICAL_DD,,,yes,,,,,,,,,,,,4,,3,,,,,,,,,ship_old_anti_air_4A,,ship_dp_old_light_battery_1,,,,SM_engine_2,ship_fire_control_system_2,,ship_light_2,,,,,ship_torpedo_2,ship_dp_old_light_battery_1,,ship_dp_old_light_battery_1,ship_mine_sweeper_1,ship_mine_layer_1,ship_old_anti_air_4A,
Italy_navy,Turbine Class,ship_hull_light_0,ITA_HISTORICAL_DD,,,yes,,,,,,,0,,,,,5,,6,,,,,,,,,ship_old_anti_air_4A,,ship_old_light_battery_2,,,,SM_engine_2,ship_fire_control_system_2,,ship_light_2,,,,,ship_torpedo_2,,,ship_mine_sweeper_1,ship_mine_sweeper_1,ship_depth_charge_2,ship_depth_charge_2,
Italy_navy,Folgore Class,ship_hull_light_1,ITA_HISTORICAL_DD,,,yes,,,,,,,2,,,,,4,,4,,,,,,,,,ship_dp_Bofors_battery_1,,ship_old_light_battery_1,,,,SM_engine_2,ship_sonar_2,,ship_radar_2,,,,,ship_torpedo_2,ship_dp_Bofors_battery_1,,ship_old_light_battery_1,,,ship_depth_charge_projection_device_2,
Italy_navy,Maestrale Class,ship_hull_light_1,ITA_HISTORICAL_DD,,,yes,,,,,,,2,,,,,3,,4,,,,,,,,,ship_old_anti_air_4A,,ship_old_light_battery_2,,,,SM_engine_2,ship_sonar_1,,ship_radar_2,,,,,ship_torpedo_3,,,ship_old_light_battery_2,,,ship_depth_charge_2,
Italy_navy,Alfredo Orian Class,ship_hull_light_1,ITA_HISTORICAL_DD,,,yes,,,,,,,2,,,,,4,,4,,,,,,,,,ship_old_anti_air_4A,,ship_old_light_battery_2,,,,SM_engine_2,ship_sonar_1,,ship_radar_2,,,,,ship_torpedo_3,,,ship_old_light_battery_2,,,ship_depth_charge_2,
Italy_navy,Alfredo Orian Class,ship_hull_light_1,ITA_HISTORICAL_DD,,,yes,,,,,,,2,,,,,4,,4,,,,,,,,,ship_old_anti_air_4A,,ship_old_light_battery_2,,,,SM_engine_2,ship_sonar_1,,ship_radar_2,,,,,ship_torpedo_3,,,ship_old_light_battery_2,,,ship_depth_charge_2,
Italy_navy,Camicia Nera Class,ship_hull_light_2,ITA_HISTORICAL_DD,,,yes,,,,,,,2,,,,,4,,4,,,,,,,,,ship_old_anti_air_4A,,ship_JAP_light_battery_2,,,,SM_engine_2,ship_sonar_2,,ship_radar_2,,,,,ship_mine_layer_2,,,ship_JAP_light_battery_2,ship_old_anti_air_4A,,ship_depth_charge_2,
Italy_navy,Soldati Class,ship_hull_light_2,ITA_HISTORICAL_DD,,,yes,,,,,,,3,,,,,5,,4,,,,,,,,,ship_anti_air_1,,ship_JAP_light_battery_2,,,,SM_engine_2,ship_sonar_2,,ship_radar_2,,,,,ship_torpedo_3,,,ship_JAP_light_battery_2,ship_anti_air_1,,ship_depth_charge_2,
Italy_navy,Comandanti Medaglie d'Oro Class,ship_hull_light_3,ITA_HISTORICAL_DD,,,,,,,,,,3,,,,,5,,4,,,,,,,,,ship_anti_air_1,,ship_light_battery_1,,,,SM_engine_2,ship_sonar_2,,ship_radar_2,,,,,ship_torpedo_3,ship_light_battery_1,,ship_light_battery_1,ship_light_battery_1,ship_anti_air_1,ship_mine_sweeper_2,ship_depth_charge_2
Italy_navy,Orsa Class,ship_hull_light_1,ITA_HISTORICAL_DD,,,,,,,,,,3,,,,,7,,5,,,,,,,,,ship_dp_Bofors_battery_2,,ship_dp_light_battery,,,,SM_engine_2,ship_sonar_4,,ship_radar_4,,,,,ship_depth_charge_projection_device_4,,,ship_depth_charge_projection_device_4,,,ship_depth_charge_4,
Italy_navy,Gabbiano [Ape] Class,ship_hull_frigate_1,ITA_HISTORICAL_DD,,,yes,,,,3,3,,,,,4,,,,4,,,,,,,,,ship_old_anti_air_3,,ship_ENG_light_battery_1,,,,SM_engine_3,,,ship_sonar_3,,,,ship_torpedo_1,,ship_old_anti_air_3,,ship_depth_charge_projection_device_2,,,,
Italy_navy,Gabbiano [Antilope] Class,ship_hull_frigate_1,ITA_HISTORICAL_DD,,,yes,,,,5,3,,,,,4,,,,6,,,,,,,,,ship_anti_air_1,,ship_ENG_light_battery_1,,,,SM_engine_3,,,ship_sonar_3,,,,ship_depth_charge_projection_device_2,,ship_old_anti_air_3,,ship_depth_charge_3,,,,
Italy_navy,Gabbiano [Artimede] Class,ship_hull_frigate_1,ITA_HISTORICAL_DD,,,yes,,,,4,5,,,,,5,,,,6,,,,,,,,,ship_anti_air_1,,ship_ENG_light_battery_1,,,,SM_engine_3,,,ship_sonar_3,,,,ship_depth_charge_projection_device_2,,ship_old_anti_air_3,,ship_depth_charge_3,,,,
Italy_navy,Gabbiano [Scimitarra] Class,ship_hull_frigate_1,ITA_HISTORICAL_DD,,,yes,,,,5,5,,,,,5,,,,8,,,,,,,,,ship_anti_air_1,,ship_ENG_light_battery_1,,,,SM_engine_3,,,ship_sonar_3,,,,ship_depth_charge_projection_device_2,,ship_anti_air_1,,ship_depth_charge_projection_device_2,,,,
Italy_navy,Acciaio Class,ship_hull_submarine_2,ITA_HISTORICAL_SS,,,,,,,,,,2,,,,,,,5,,4,,,,,,,,,,,,,sub_engine_4,,,ship_radar_4,,ship_sonar_4,ship_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
Italy_navy,Flutto Class,ship_hull_submarine_2,ITA_HISTORICAL_SS,,,,,,,,,,2,,,,,,,2,,4,,,,,,,,,,,,,sub_engine_4,,,ship_radar_4,,ship_sonar_4,ship_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
Italy_navy,Bario Class,ship_hull_submarine_2,ITA_HISTORICAL_SS,,,,,,,,,,2,,,,,,,5,,4,,,,,,,,,,,,,sub_engine_4,,,ship_radar_4,,ship_sonar_4,ship_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
Italy_navy,Attinio Class,ship_hull_submarine_3,ITA_HISTORICAL_SS,,,,,,,,,,2,,,,,,,7,,4,,,,,,,,,,,,,sub_engine_4,,,ship_radar_4,,ship_sonar_4,ship_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
Fareastern_State_navy,Settsu Class,ship_hull_pre_dreadnought_1,FAE_HISTORICAL_BB,,,yes,,,,,,,7,,,,4,,,4,,,,,,,,,ship_dp_Bofors_battery_3x8,sm_armor_3,ship_USA_heavy_battery,,,,SM_engine_6,ship_fire_control_system_4,,ship_radar_4,ship_dp_Bofors_battery_1x8,,,,,ship_anti_air_1,,ship_USA_heavy_battery,ship_USA_heavy_battery,ship_dp_Bofors_battery_3x8,ship_USA_heavy_battery,
Fareastern_State_navy,project 26-bis Class,ship_hull_cruiser_2,FAE_HISTORICAL_CA,0,,yes,,,,,,,2,,,,,,4,3,,,,,,,,,dp_ship_secondaries_A,sm_armor_2,ship_medium_battery_1,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,dp_ship_secondaries_A,,,,,ship_medium_battery_1,,ship_anti_air_1x8,ship_torpedo_2,,ship_medium_battery_1,
Fareastern_State_navy,Tenryu Class,ship_hull_cruiser_0,FAE_HISTORICAL_CL,,,yes,,,,,,,4,,,,,,5,4,,,,,,,,,ship_dp_old_light_battery_1x4,sm_armor_0,ship_JAP_light_medium_battery_1,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,,,,,,ship_JAP_light_medium_battery_1,,ship_torpedo_2,ship_depth_charge_projection_device_2,,ship_JAP_light_medium_battery_1,
Fareastern_State_navy,Kuma Class,ship_hull_cruiser_0,FAE_HISTORICAL_CL,,,yes,,,,,,,4,,,,,,5,4,,,,,,,,,ship_dp_old_light_battery_2x4,sm_armor_0,ship_JAP_light_medium_battery_1,,,,SM_engine_2,ship_sonar_3,,ship_radar_3,,,,,,ship_old_anti_air_2x8,,ship_torpedo_2,ship_depth_charge_projection_device_2,,ship_depth_charge_3,
Fareastern_State_navy,Minoo Class,ship_hull_cruiser_0_transport_remodeling,FAE_HISTORICAL_CL,,,yes,,,,,,,2,,,,,,4,3,,,,,,,,,ship_old_anti_air_2Ax8,sm_armor_ms_1,ship_old_light_battery_3,,,,SM_engine_2,ship_sonar_1,,ship_radar_2,ship_mine_layer_3,,,,,,,ship_depth_charge_projection_device_1,,,,
Fareastern_State_navy,Shirataka Class,ship_hull_light_0,FAE_HISTORICAL_DD,,,yes,,,,,,,0,,,,,5,,6,,,,,,,,,ship_old_anti_air_2Ax8,,ship_old_light_battery_3,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_2,,,,,ship_mine_layer_3,,,ship_mine_sweeper_1,ship_mine_layer_3,ship_mine_layer_3,ship_depth_charge_2,
Fareastern_State_navy,Dai 31 Go Syokai Tei Class,ship_hull_light_0,FAE_HISTORICAL_DD,0,,yes,,,,,,,,,,,,6,,5,,,,,,,,,ship_old_anti_air_2Ax8,,ship_old_light_battery_1,,,,SM_engine_4,ship_fire_control_system_2,,ship_radar_1,,,,,ship_depth_charge_2,,,ship_mine_sweeper_1,ship_old_anti_air_2A,ship_mine_layer_3,ship_old_light_battery_1,
Fareastern_State_navy,Tsukushi Class,ship_hull_light_0,FAE_HISTORICAL_DD,,,yes,,,,,,,2,,,,,5,,6,,,,,,,,,ship_old_anti_air_2Ax8,,ship_JAP_light_battery_2,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_2,,,,,ship_mine_layer_3,,,ship_JAP_light_battery_2,ship_mine_layer_3,ship_mine_layer_3,ship_depth_charge_2,
Fareastern_State_navy,Gnevny Class,ship_hull_light_2,FAE_HISTORICAL_DD,,,,,,,,,,0,,,,,6,,4,,,,,,,,,ship_old_anti_air_2Ax8,,ship_JAP_light_battery_2,,,,SM_engine_3,ship_sonar_4,,ship_radar_4,,,,,ship_JAP_torpedo,,,ship_JAP_torpedo,,,ship_JAP_torpedo,
Fareastern_State_navy,Hei Kai Class,ship_hull_frigate_2,FAE_HISTORICAL_DD,,,,,,,5,5,,,,,8,,,,8,,,,,,,,,ship_old_anti_air_2A,,ship_old_light_battery_2,,,,SM_engine_2,,,ship_sonar_2,,,,ship_mine_sweeper_2,,ship_JAP_light_battery_1,,ship_depth_charge_projection_device_1,,,,
Fareastern_State_navy,Etorofu Class,ship_hull_frigate_2,FAE_HISTORICAL_DD,,,,,,,3,2,,,,,5,,,,5,,,,,,,,,ship_old_anti_air_2A,,ship_old_light_battery_2,,,,SM_engine_2,,,ship_sonar_2,,,,ship_mine_sweeper_2,,ship_JAP_light_battery_1,,ship_depth_charge_projection_device_1,,,,
Fareastern_State_navy,Etorofu Kai Class,ship_hull_frigate_2,FAE_HISTORICAL_DD,,,,,,,5,3,,,,,5,,,,6,,,,,,,,,ship_old_anti_air_2A,,ship_old_light_battery_2,,,,SM_engine_2,,,ship_sonar_2,,,,ship_mine_sweeper_2,,ship_JAP_light_battery_1,,ship_depth_charge_projection_device_1,,,,
Fareastern_State_navy,Mikura Class,ship_hull_frigate_2,FAE_HISTORICAL_DD,,,,,,,5,5,,,,,6,,,,7,,,,,,,,,ship_old_anti_air_2A,,ship_old_light_battery_2,,,,SM_engine_2,,,ship_sonar_2,,,,ship_mine_sweeper_2,,ship_JAP_light_battery_1,,ship_depth_charge_projection_device_2,,,,
Fareastern_State_navy,IXbis Class,ship_hull_submarine_2,FAE_HISTORICAL_SS,,,,,,,,,,2,,,,,,,5,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_sub_snorkel_1,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_2,
Fareastern_State_navy,XI Class,ship_hull_submarine_2,FAE_HISTORICAL_SS,0,,,,,,,,4,6,,,,,,,7,,5,,,,,,,,,,,,,sub_engine_3,,,ship_radar_2,,ship_sonar_2,ship_old_sub_snorkel_2,,ship_torpedo_sub_2,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_3,
Fareastern_State_navy,VI Class,ship_hull_submarine_3,FAE_HISTORICAL_SS,,,,,,,,,,2,,,,,,,7,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_3,,ship_sonar_3,ship_sub_snorkel_1,,ship_torpedo_sub_3,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_3,
Fareastern_State_navy,VIbis Class,ship_hull_submarine_3,FAE_HISTORICAL_SS,,,,,,,,,,2,,,,,,,7,,4,,,,,,,,,,,,,sub_engine_3,,,ship_radar_4,,ship_sonar_4,ship_sub_snorkel_1,,ship_torpedo_sub_3,ship_dp_old_light_battery_1,,ship_old_anti_air_3,,,ship_torpedo_sub_3,
Philippines_navy,Great Pleiades Class,ship_hull_cruiser_coastal_defense_ship_2,PHI_HISTORICAL_BB,0,,,,,,,,,7,,,,,,7,10,,,,,,,,,ship_dp_Bofors_battery_2x8,sm_armor_3,ship_JAP_heavy_battery,,,,SM_engine_6,ship_fire_control_system_3,,ship_radar_3,ship_old_secondaries_2,,,,,ship_ITA_light_medium_battery,,dp_GER_light_batteryx4,ship_JAP_light_medium_battery,,ship_JAP_heavy_battery,
Philippines_navy,Pinatubo Class,ship_hull_cruiser_1,PHI_HISTORICAL_CA,0,,,,,,,,,5,,,,,,8,4,,,,,,,,,ship_dp_Bofors_battery_2x8,sm_armor_2,ship_medium_battery_1,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_2,ship_JAP_light_battery_2,,,,,ship_medium_battery_1,,ship_torpedo_2,ship_airplane_launcher_1,ship_dp_Bofors_battery_2x8,ship_medium_battery_1,
Philippines_navy,Quickness Class,ship_hull_cruiser_1,PHI_HISTORICAL_CL,,,,,,,,,,0,,,,,,4,4,,,,,,,,,ship_old_anti_air_1Ax8,sm_armor_1,ship_JAP_light_battery_1,,,,SM_engine_2,ship_fire_control_system_3,,ship_radar_3,ship_old_anti_air_1Ax8,,,,,ship_JAP_light_battery_1,,ship_JAP_light_battery_1,ship_JAP_light_battery_1,ship_JAP_light_battery_1,ship_JAP_light_battery_1,
Philippines_navy,Tarlac Class,ship_hull_torpedo_cruiser_1,PHI_HISTORICAL_CL,,,,,,,,,,1,,,,,,4,4,,,,,,,,,ship_old_anti_air_2Ax8,sm_armor_1,ship_JAP_light_battery_1,,,,SM_engine_2,ship_sonar_2,,ship_radar_2,dp_ship_secondaries_A,,,,,ship_old_anti_air_2Ax8,,ship_JAP_torpedo,ship_JAP_torpedo,,ship_JAP_torpedo,ship_depth_charge_3
Philippines_navy,Datu Kalantiaw Class,ship_hull_light_0,PHI_HISTORICAL_DD,,,,,,,,,,0,,,,,5,,5,,,,,,,,,ship_old_anti_air_2Ax8,,ship_old_light_battery_3,,,,SM_engine_2,ship_sonar_2,,ship_radar_3,,,,,ship_depth_charge_3,ship_old_light_battery_3,,ship_old_anti_air_2A,ship_old_anti_air_2A,ship_depth_charge_projection_device_1,ship_depth_charge_3,
Philippines_navy,Starfish Class,ship_hull_light_0,PHI_HISTORICAL_DD,,,,,,,,,,0,,,,,4,,4,,,,,,,,,ship_old_anti_air_2Ax8,,ship_dp_old_light_battery_1,,,,SM_engine_2,ship_sonar_2,,ship_radar_3,,,,,ship_depth_charge_projection_device_1,ship_old_light_battery_3,,ship_old_anti_air_2A,ship_old_anti_air_2A,ship_depth_charge_projection_device_1,ship_old_anti_air_2A,
Philippines_navy,Clam Class,ship_hull_light_1,PHI_HISTORICAL_DD,,,,,,,,,,0,,,,,4,,4,,,,,,,,,ship_old_anti_air_2Ax8,,ship_dp_old_light_battery_1,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_3,,,,,ship_torpedo_1,ship_dp_old_light_battery_1,,ship_torpedo_1,ship_old_anti_air_1A,ship_depth_charge_projection_device_1,ship_depth_charge_projection_device_2,
Philippines_navy,Gregorio del Pilar Class,ship_hull_light_1,PHI_HISTORICAL_DD,,,,,,,,,,0,,,,,5,,4,,,,,,,,,ship_old_anti_air_2A,,ship_old_light_battery_2,,,,SM_engine_2,ship_fire_control_system_2,,ship_radar_3,,,,,ship_torpedo_2,ship_old_light_battery_2,,ship_old_light_battery_2,ship_old_anti_air_1A,ship_depth_charge_projection_device_1,ship_depth_charge_projection_device_2,
Philippines_navy,Eagle Class,ship_hull_frigate_1,PHI_HISTORICAL_DD,0,,,,,,,,,,,,12,,,,10,,,,,,,,,ship_old_anti_air_2A,,ship_dp_old_light_battery_2,,,,SM_engine_2,,,ship_sonar_2,,,,ship_torpedo_2,,ship_depth_charge_projection_device_1,,,,,,
Philippines_navy,PF01 Class,ship_hull_frigate_2,PHI_HISTORICAL_DD,,,,,,,5,2,,,,,8,,,,10,,,,,,,,,ship_old_anti_air_2A,,ship_old_light_battery_2,,,,SM_engine_2,,,ship_sonar_2,,,,ship_mine_sweeper_2,,ship_JAP_light_battery_1,,ship_depth_charge_projection_device_1,,,,
